establecimiento_id,tipo_contacto,valor
9601546,telefono,6463845306.0
11355612,telefono,6643711174.0
10104720,telefono,6647803527.0
9504105,telefono,6864416272.0
9504105,email,JEMR0608@GMAIL.COM
6959476,email,VENTAS@BORDERPSYCHOBREWERY.COM
10131554,telefono,6647824442.0
121888,telefono,6646858310.0
10763418,email,GBNS001@SAH.EDU.MX
11435300,telefono,6642654376.0
11685070,telefono,6648433789.0
9627703,telefono,6642124504.0
10894679,telefono,6641296928.0
10759067,telefono,6863333185.0
10194502,telefono,6863396343.0
11559907,telefono,6862435746.0
10407598,telefono,6611126949.0
9913934,telefono,6631129307.0
6915416,telefono,6861874448.0
11188060,telefono,6645296523.0
10083090,telefono,6644926157.0
11477122,telefono,6861413557.0
10410851,telefono,6865809612.0
10002361,telefono,6462404215.0
86465,telefono,6861060895.0
9536013,telefono,6863727617.0
9536013,email,LUZ_GONZALEZ1980@HOTMAIL.COM
8797420,email,AQPMAXCOM@HOTMAIL.COM
9413533,telefono,6864062454.0
9640350,email,BRAGO.COFFE@GMAIL.COM
9638253,telefono,6865147848.0
117810,telefono,6643075819.0
9729122,telefono,6465060357.0
95578,email,BREGGFAST.ENS@GMAIL.COM
11352302,telefono,6649059706.0
10159511,email,BRETTCOFFEE.INFO@GMAIL.COM
8641714,email,INFO@BREVE.CAFE
11116031,email,BREWJA.COLDBREW@GMAIL.COM
6908183,telefono,6461032412.0
6908183,email,BRIOENSENADA@GMAIL.COM
9615215,telefono,6862439994.0
11557849,email,BROSBURGESENS@GMAIL.COM
9550056,email,ROXANALX@HOTMAIL.COM
10427844,email,BRUNETTE.RESTAURANTE@GMAIL.COM
11147314,email,BUDDHABISTROLOUNGE@GMAIL.COM
10189676,telefono,6863868454.0
10189676,email,BUENDIACOMIDASANA@GMAIL.COM
10642334,email,BUENTACOPRIMOTAPIA@GMAIL.COM
11664011,telefono,6864029400.0
11474545,telefono,6861907101.0
10513761,telefono,6462838380.0
10015240,email,SUBGEENTECLOUTHIER@EMARESTAURANTES.COM
8411594,telefono,6645632579.0
8411594,email,GERENCIAOTAY@HEMARESTAURANTES.MX
6846530,email,EAGUIRRE@HEMARESTAURANTES.MX
8802585,email,EAGUIRRE@HEMARESTAURANTES.MX
8802585,website,WWW.BUFFALOWILDWINGS.COM.MX
68553,email,ANDYBUFFET@HOTMAIL.COM
11568064,email,BUFFET.SOMBRERON@GMAIL.COM
11084440,telefono,6863874873.0
6252766,telefono,6861659672.0
10442912,telefono,6651214826.0
152747,telefono,6648001402.0
10151203,email,BURGERCRIP@GMAIL.COM
123159,telefono,6643821196.0
6813248,email,LARAMBURO@CENTURACOM
6287643,email,GPARRA@GRUPOCENTURA.COM
6283596,email,LARAMBURO@CENTURABK.COM
6287645,email,LARAMBURO@CENTURABK.COM
6283558,email,LARAMBURO@CENTURABK.COM
6283558,website,WWW.BURGERKING
6286972,email,LARAMBURO@CENTURABK.COM
6287627,email,LARAMBURO@CENTURABK.COM
6287636,email,LARAMBURO@CENTURABK.COM
6286960,email,LARAMBURO@CENTURA.COM
6284842,email,LARAMBURO@CENTURABK.COM
6283208,email,GPARRA@GRUPOCENTURA.COM
6287637,email,LARAMBURO@CENTURAK.COM
6287637,website,WWW.BURGERKING
6287631,email,LARAMBURO@CENTURABK.COM
6287631,website,WWW.BURGERKING
6287014,email,LARAMBURO@CENTURA.COM
6283156,email,LARAMBURO@CENTURABK.COM
6287015,email,LARAMBURO@CENTURABK.COM
6287160,email,LARAMBURO@CENTURABK.COM
6813979,email,LARAMBURO@CENTURABK.COM
6283215,email,LARAMBULO@CENTURABK.COM
6283557,email,LARAMBURO@CENTURABKCOM
6283557,website,WWW.BURGERKING
6283240,email,LARAMBURO@CENTURABK.COM
6283240,website,WWW.BURGERKING.COM
6287624,email,LARAMBURO@CENTURABK.COM
6287624,website,WWWBURGERKING.COM
6792830,email,LARAMBURO@CENURABK.COM
6285237,email,LARAMBURO@CENTURABK.COM
6285237,website,WWW.BURGERKING
6286958,email,LARAMBURO@CENTURABK.COM
6286958,website,WWW.BURGERKING
6283368,email,LARAMBURO@CENTURABK.COM
6287623,email,GPARRA@GRUPOCENTURA.COM
6287148,email,LARAMBURO@CENTURABK.COMN
6287628,email,LARAMBURO@CENTURABK.COM
11167105,telefono,6648182276.0
11185307,telefono,6611728090.0
10362472,telefono,6648167755.0
10943799,email,CESAR.LOPEZC98@GMAIL.COM
10792724,telefono,6462274130.0
11667767,telefono,6461896044.0
8849991,telefono,6649069861.0
9887661,telefono,6461623667.0
10118665,telefono,6865497876.0
11092806,email,BURRABYRGER@GMAIL.COM
11092806,website,WWW.BURRABURGER.COM
8677397,telefono,6462270613.0
11515650,telefono,6641060860.0
10270039,telefono,6861823823.0
10860777,telefono,6862417094.0
10860777,email,BURRITOSBUBAS015@HOTMAIL.COM
11161856,telefono,6862147033.0
72299,telefono,6861225107.0
72299,email,CSOQUI@HOTMAIL.COM
10987820,telefono,6161199976.0
10013886,telefono,6651314663.0
61658,telefono,6861712977.0
8304312,telefono,6461926905.0
117883,telefono,6646813664.0
119122,telefono,6643988208.0
119122,email,GOMEZRAMONA1@HOTMAIL.COM
151907,telefono,6642943679.0
150471,telefono,6642586020.0
9443093,telefono,6651360111.0
6948952,telefono,6611086798.0
8796483,telefono,6463380319.0
10120069,telefono,6462022670.0
6941468,telefono,6865252478.0
8346042,telefono,6161596126.0
9732324,telefono,6648206037.0
9770032,telefono,6463415710.0
10151615,telefono,6861977341.0
11267552,telefono,6861397318.0
53950,telefono,6656551388.0
10844169,telefono,6462364960.0
64251,telefono,6865611600.0
11470494,telefono,6461613490.0
11696440,telefono,6161157134.0
7621802,telefono,6644300525.0
10551806,telefono,6646651459.0
65772,telefono,6461760171.0
7346147,telefono,6644927057.0
106722,telefono,6643271056.0
76113,telefono,6646662744.0
124310,email,BURROSBONG@HOTMAIL.COM
8370336,telefono,6861657951.0
10171581,telefono,6643854429.0
8677431,telefono,6641964329.0
8677431,email,ALICIACHOCOYOYO@YAHOO.COM
6930477,telefono,6861859329.0
9355572,email,BRENDA.AST28@GMAIL.COM
61072,telefono,6646818665.0
61072,email,AGUACALIENTE@CBICHE.COM
10807727,telefono,8181137045.0
10807727,email,CABALLAGROUPE@GMAIL.COM
9787282,telefono,6861629400.0
123441,telefono,6646818490.0
123441,email,TERESA.VALLE@GRUPOLOSARCOS.COM.MX
123441,website,WWW.CABANNA.COM.MX
145530,telefono,6642089160.0
145530,email,RAMONBELTRANPLEBEDESINALOA@HOTMIAL.COM
145530,website,WWW.CABEZADERESELPLEBEDESINALOA.COM
55359,telefono,6641557126.0
7005015,telefono,6161130812.0
6423148,email,CABEZADERESLAUNICAMX@HOTMAIL.COM
10116605,telefono,6644991392.0
10116605,email,CABUTOSRIBS@GMAIL.COM
123113,telefono,6646847346.0
123113,email,JSP_2290@HOTMAIL.COM
10909350,email,VALERIADP104@GMAIL.COM
10642589,telefono,6862597792.0
153035,telefono,6641044244.0
153035,email,MCANES536@HOTMAIL.COM
53544,telefono,6646857753.0
75875,email,IMAGUNAS@HOTMAIL.COM
11167591,telefono,6861211494.0
71046,telefono,6461788666.0
8316858,email,YOLANDA_GOZALEZV@HOTMAIL.COM
11593769,telefono,6641654577.0
57827,telefono,6865526793.0
7016682,telefono,6641155889.0
7016682,email,MADUENO19JOSE@GMAIL.COM
10023601,telefono,6688046232.0
123007,telefono,6642002555.0
123007,email,BARISTIFUNDADORES84@GMAIL.COM
123007,website,WWW.BARISTI.COM.MX
10691586,website,WWW.BARISTI.COM.MX
6721957,email,BARISTIPAVILION@GMAIL.COM
154231,email,CVEGA@GRUPOBARISTI.COM
154231,website,WWW.GRUPOBARISTI.COM
8551847,telefono,6646936210.0
8551847,email,INFO@CAFEBEN.COM
8551847,website,CAFEBEN.COM
9467489,telefono,6648397214.0
102247,telefono,6651271130.0
6908537,email,CAFFERELALAESENCIADELCAFE@HOTMAIL.COM
6908537,website,CAFFERELALAESENCIADELCAFE.COM
10943713,telefono,6161199931.0
145524,telefono,6643793704.0
145524,email,PATRICIA.PROYMER@PRODIGY.NET.MX
8875505,telefono,6865555775.0
7804273,email,18006516751@QQ.COM
11673041,email,CLAIRDELUNECAFEBC@GMAIL.COM
10417555,telefono,6861153508.0
6423242,email,CAFECOLIBRI.LAPLAZITA@HOTMAIL.COM
6423242,website,WWW.CAFECOLIBRI.MX
11567548,telefono,6642109431.0
11567548,email,MARIADELCARMENCUEVASOROZCO@GMAIL.COM
9842560,telefono,6644711706.0
10649402,email,CAFECORTES646@GAMAL.COM
105182,email,DVOLADA@DVOLADA.COM
146521,email,CAFEADRIANA87@HOTMAIL.COM
142113,telefono,6641036866.0
9836615,telefono,6641517047.0
8677327,email,CAFE.ALICIA@OUTLOOK.COM
8879701,email,CLARIBEL@CAFEDELAFLOR.COM
8879701,website,WWW.CAFEDELAFLOR.COM
9388242,email,CLARIBEL@CAFEDELAFLOR.COM
9388242,website,CAFEDELAFLOR.COM
6879254,email,CLARY_10@HOTMAIL.COM
6879254,website,WWW.CAFEDELAFLOR.COM
6869267,email,CLARY_10@HOTMAIL.COM
6869267,website,WWW.CAFEDELAFLOR.COM
6284686,email,CLARY_10@HOTMAIL.COM
6284686,website,WWW.CAFEDELAFLOR.COM
9319662,email,CLARIBEL@CAFEDELAFLOR.COM
9319662,website,WWW.CAFEDELAFLOR.COM
6708259,email,CLARY_10@HOTMAIL.COM
6708259,website,WWW.CAFEDELAFLOR.COM
8677287,telefono,6645141279.0
10209141,telefono,6631061773.0
10209141,email,MEMIRUM1209@OUTLOOK.COM
7155989,telefono,6462761497.0
7155989,email,ROCA.ALVARADO77@GMAIL.COM
139614,email,VOLADAROSARITO@GMAIL.COM
8316752,telefono,6643726488.0
132961,telefono,6646302080.0
141956,telefono,6649790001.0
138893,email,DEVOLADATERAN@GMAIL.COM
114441,telefono,6643643854.0
114441,email,ESCAMILLAJOSELUIS@YAHOO.COM.MX
11365447,telefono,6643712451.0
119019,telefono,6642206408.0
11622931,telefono,6651248536.0
55307,email,MARIOSALDANA2010@HOTMAIL.COM
7017434,telefono,6645037919.0
7017434,email,SUSSYAN@HOTMAIL.COM
7017434,website,WWW.CAFEELVAQUERO.COM
11596983,telefono,6461918201.0
10204492,telefono,6644356603.0
8766624,email,SANKLAU85@HOTMAIL.COM
7368712,telefono,6645671707.0
7016588,email,INFO@CAFEGARDENIA.COM
7016588,website,WWW.CAFEGARDENIA.COM
9721597,telefono,6645218624.0
74336,telefono,6642682132.0
74336,email,GIGARCA07@HOTMAIL.COM
9826840,telefono,6632267587.0
67484,telefono,6461788581.0
67484,email,CAFFE_ITALIA@LIVE.COM.MX
11133538,telefono,6632003784.0
11133538,website,WWW.CAFEKANELA.COM
10669824,telefono,6611177736.0
54192,telefono,6646880765.0
8093742,email,CAFELACHURRERIA@GMAIL.COM
11264269,telefono,6646322293.0
11264269,email,IDEALANTOJO@GMAIL.COM
143463,email,CAFELAESTACIPONOTAY@HOTMAIL.COM
11638554,telefono,6461030536.0
100424,email,MACROPLAZA@CAFELANEGRITA.COM
56432,email,RH@CAFELANEGRITA.COM
6757211,website,WWW.CAFELANEGRITA.COM
137281,email,BENITOJUAREZ@CAFELANEGRITA.COM
7634070,email,RH@CAFELANEGRITA.COM
135727,email,ROLANDOHER@HOTMAIL.COM
135727,website,WWW.RESTAURANTYBANQUETELASAMERICAS
9155248,email,VITARODOO@GMAIL.COM
11151372,telefono,6165960544.0
138272,telefono,6611001002.0
138272,email,JULIO20MAS@HOTMAIL.COM
6971149,telefono,6646216145.0
6971149,email,ARMANDO@LOVEBOUTIQUE.COM.MX
6971149,website,WWW.CAFELOVEMEXICO.COM
11099633,telefono,6642105231.0
10723005,telefono,6651003929.0
9488326,telefono,6462404047.0
9488326,email,CAFEMARANA@GMAIL.COM
9488326,website,WWW.CAFEMARANA.COM
10689185,telefono,6648202497.0
10115402,email,MITERRACAFE.CONTACTO@GMAIL.COM
135682,telefono,6646084602.0
6971732,email,DEVOLADA@GMAIL.COM
6971343,telefono,6623604845.0
6971343,email,FERNANDODELGADO@SONNICA.COM.MX
11041538,telefono,6632103941.0
11041538,email,MIGUEL@CAFEMUNERA.COM
10814678,telefono,6464001053.0
9565089,email,CAFEOJOSCLAROS@GMAIL.COM
11659036,telefono,6634352940.0
11659036,email,CAFEOLIMPOTIJUANABC@GMAIL.COM
10275849,website,WWW.CAFEOROCITY.COM.MX
8434174,website,RETAURANTFAMILIRPANPAN.COM.MX
11374717,email,PANGEACAFEPARATODXS@GMAIL.COM
9669758,telefono,6461091353.0
11447563,telefono,6646260184.0
10815760,telefono,6611107220.0
9035547,email,CAFE.RAYUELA.TECATE@GMAIL.COM
6914838,email,CAFEREFORMAMXL@GMAIL.COM
59841,telefono,6656543482.0
75837,telefono,6646099441.0
10600550,telefono,6647354900.0
10600550,email,CAFEROUSEMX@GMAIL.COM
9252846,telefono,6462762526.0
69090,telefono,6646861564.0
10584062,telefono,6461021636.0
10584062,email,DULCE.IBARRA@HOTMAIL.COM
9787944,email,DELGADOALBERTO04@GMAIL.COM
7016856,telefono,6647848608.0
7016856,email,INFO.SOSPESO@GMAIL.COM
7016856,website,WWW.CAFFESOSPESO.COM
9901650,telefono,6461325338.0
84749,telefono,6861580100.0
7368786,telefono,6649765342.0
11572866,telefono,6645007879.0
95512,telefono,6464777423.0
6908517,telefono,6461786964.0
6908517,email,CAFETOMAS10@GMAIL.COM
6907955,telefono,6461022270.0
6907955,email,CRISFER05@OUTLOOK.COM
6907955,website,WWW.CAFETOMASPEDROLOYOLA.COM.MX
93316,telefono,6461759483.0
116932,telefono,6646931846.0
116932,email,TRESS@TRESS-TE.COM
116932,website,WWW.TRESS.COM
9035388,telefono,6461214393.0
119462,website,WWW.CAFEZONE.MX
9936156,email,ZYNNIA.COFFE@GMAIL.COM
10728916,telefono,6862154561.0
10391607,telefono,6634447973.0
81481,telefono,6863564658.0
9130803,telefono,6643728002.0
11207966,telefono,6648535390.0
154828,website,WWW.CAFEALIANZAFRANCESA
115327,telefono,6643805185.0
115327,email,ALMIBAR.POSTRES@GMAIL.COM
10202557,telefono,6462390005.0
142218,telefono,6865232898.0
142218,email,MARIOSC23@HOTMAIL.COM
9609961,telefono,6863290076.0
10433809,email,CONTABILIDADCER@GMAIL.COM
9174994,telefono,6642531192.0
127567,telefono,6646465646.0
78081,telefono,6861820219.0
53780,telefono,6864053192.0
149793,telefono,6861109046.0
84570,telefono,6538495548.0
10718762,telefono,6647749035.0
92376,telefono,6865765493.0
8280217,email,CDLACAFETERIA@GMAIL.COM
76429,telefono,6461230583.0
11102543,telefono,6644872101.0
7622519,telefono,6861241160.0
10987759,telefono,6644065188.0
10987759,email,CONTENITORIO@OBLOOK.COM
109252,email,FELIZS@HOTMAIL.COM
84389,telefono,6861923021.0
8320201,telefono,6861064234.0
153234,email,CAFEBAZARFACTURACION@GMAIL.COM
74517,telefono,6461278149.0
84240,telefono,6863197620.0
8434534,telefono,6633195790.0
7345186,telefono,6646148585.0
78723,telefono,6862102826.0
139588,telefono,6642953284.0
10022295,telefono,6862250276.0
116878,telefono,6646249677.0
116878,email,PANDIEGO@PRODIGY.NET.MX
9630363,telefono,6643660056.0
10470895,telefono,6646964083.0
117778,email,TEMOC@HOTMAIL.COM
11297824,telefono,6641093994.0
6973282,telefono,6862809731.0
94843,telefono,6461016588.0
77544,telefono,6462048695.0
70277,telefono,6461170833.0
154376,telefono,6646358923.0
154376,email,PUNTOENCUENTROMAESTRO@GMAIL.COM
6907988,telefono,6461833217.0
7138189,telefono,6642928778.0
116046,telefono,6644251987.0
137404,telefono,6861926252.0
65036,telefono,6648340320.0
6929934,telefono,6861075250.0
151515,telefono,6641648244.0
10215895,email,ESV_80@HOTMAIL.COM
11036475,telefono,6611019947.0
8280555,email,ELHIDALGOMERCADO@GMAIL.COM
10006208,email,MONY_CASILLAS100@HOTMAIL.COM
6971576,telefono,6634052091.0
10702969,telefono,6631999634.0
9712943,telefono,6862801790.0
11605297,telefono,6863368195.0
10916393,telefono,6161663960.0
10407423,telefono,6862362178.0
9986253,telefono,6641141238.0
9986253,email,ESEPEDA@GGARA..COM
148793,telefono,6642915095.0
148793,email,TRANS-TUV@HOTMAIL.COM
133071,telefono,6641105171.0
133070,telefono,6641105171.0
9911581,telefono,6161092355.0
72403,telefono,6461764041.0
72403,email,JAOSMI@HOTMAIL.COM
8093926,email,NEKTARCOFFE@GMAIL.COM
9052096,telefono,6643862729.0
10623352,email,OBED.PEREZ01@GMAIL.COM
55220,email,OFICINAPRAGA2020@GMAIL.COM
9136452,telefono,6642195800.0
11607178,telefono,6461394460.0
10709197,email,VALERIA.S.G.91@GMAIO.COM
8304581,telefono,6462906878.0
87557,telefono,6863923117.0
87557,email,TUTULIVALENZUELA@GMAIL.COM
11042622,telefono,6648723255.0
10522419,telefono,6648443823.0
11655167,telefono,6647842280.0
119230,telefono,6648032581.0
118126,telefono,6641112811.0
9791140,telefono,6651492497.0
10281566,telefono,6461070300.0
11299540,telefono,6861632933.0
111003,telefono,6642010345.0
71093,telefono,6461753624.0
71093,website,CAFELANEGRITA.COM
9718907,telefono,6861259761.0
7623004,telefono,6862039408.0
6908798,telefono,6461898645.0
6908798,email,CAFEZUCO.COFFEANTEA@GMAIL.COM
11232550,telefono,6653924507.0
10920402,email,COFFESHOP@GMAIL.COM
142434,telefono,6641139059.0
11006808,telefono,6651271538.0
7915333,email,DRIVEELIASCALLES@GMAIL.COM
9355889,telefono,6861782299.0
9355889,email,CAFFENIO@GMAIL.COM
9322557,email,OBED.CONTLA@CAFFENIO.COM
9322557,website,WWW.CAFFENIO.COM
6880029,email,OBED.CONTLA@CAFFENIO.COM
6880029,website,WWW.CAFFENIO.COM
9312968,website,WWW.CAFFENIO.COM
6885578,email,LEONARDO.CHAVEZ@CAFFENIO.COM
6885578,website,WWW.CAFFENIO.COM
9224059,website,WWW.CAFFENIO.COM
9224062,website,WWW.CAFFENIO.COM
9322555,website,WWW.CAFFENIO.COM
9318796,website,WWW.CAFFENIO.COM
9485582,website,CAFFENIO.COM
9485332,website,CAFFENIO.COM
9224672,website,WWW.CAFFENIO.COM
9224670,email,OBED.CONTLA@CAFFENIO.COM
9224670,website,CAFFENIO.COM
9318797,email,OBED.CONTLA@CAFFENIO.COM
9318797,website,WWW.CAFFENIO.COM
9486948,website,CAFFENIO.COM
8356477,email,OBED.CONTLA@CAFFENIO.COM
8356477,website,CAFFENIO.COM
9322560,email,OBED.COTNLA@CAFFENIO.COM
9322560,website,WWW.CAFFENIO.COM
9224671,email,OBED.CONTLA@CAFFENIO.COM
9224671,website,CAFFENIO.COM
10217601,email,NIEBLAS.HUGO@GMAIL.COM
8320472,telefono,6869463765.0
8320472,email,6863035271@GMAIL.COM
10399015,telefono,6862360455.0
150545,telefono,6461512171.0
150545,email,SIGALA.MA@OULOOK.COM
109136,telefono,6642799403.0
6962046,telefono,6862472725.0
104243,telefono,6645057078.0
104243,email,MARTHA-ZAVALA-HERNADEZ@OUTLOOK.COM
10722155,telefono,8133825487.0
11162660,telefono,6862471618.0
65512,telefono,6862533527.0
110598,telefono,6644048562.0
110598,email,CAHUAMANTAMEDINATIJUANA@HOTMAIL.COM
134354,telefono,6642457501.0
11454016,telefono,6645135155.0
10450029,telefono,6644106886.0
11450991,telefono,6651105527.0
6948904,telefono,6616111392.0
10080130,telefono,6461090009.0
10080130,email,JNLARR30@GMAIL.COM
8552008,telefono,6647336474.0
8301679,telefono,6461836970.0
6284036,email,MOTELCALIFORNIA@PRODIGY.NET.MX
137258,telefono,6646364037.0
8362083,website,WWW.NATIONSOFTCLOUD.COM
112959,telefono,6641938371.0
112959,email,HILARIO_71@HOTMAIL.COM
112959,website,WWW.CAMARONHAPPY.COM.MX
10477482,email,CAMARONESCAJUNELORIGINAL@GMAIL.COM
74278,email,THESHOPCAMELIA@GMAIL.COM
6813349,email,TUOPINION@STARBUCKS.COM.MX
6813349,website,WWW.STARBUCKS.COM.MX
6808299,email,INFO@CAMPERAHOTEL.COM
6808299,website,WWW.CAMPERAHOTEL.COM
10962269,email,CAMPESTRERIO.ADMI@GMAIL.COM
10772691,telefono,6865172901.0
7622589,telefono,6862482857.0
7622589,email,CAMPOCRISTINA@GMAIL.COM
6490708,telefono,6644002689.0
6490708,email,BAJACAMPBELUGA1483@GMAIL.COM
6252694,telefono,6862418256.0
6285375,email,GABRIEL.MARTINEZ@ESSA.COM.MX
6285375,website,WWW.GOB.MX/ESSA
9492065,email,CONTABILIDAD@REALDELMARGOLFRESORT.COM
9492065,website,WWW.REALDELMARGOLFRESORT.COM
6495370,telefono,6861191115.0
6495370,email,ALFREDO.COTASERRANO@HOTMAIL.COM
6495370,website,WWW.ELSACRIFICIO.COM
6252703,email,PLAYADELAURA@YAHOO.COM
10326745,telefono,6861236452.0
9276384,telefono,6865608279.0
9276384,email,PACHECO_ABOGADOS@HOTMAIL.COM
9276384,website,WWW.POSADADELMAR.COM
6470074,telefono,5551519449.0
6470074,email,ROSARIOMEZA15@GMAIL.COM
6252702,telefono,6861342966.0
6252702,email,CAMPO_SANFELIPE@HOTMAIL.COM
6252702,website,WWW.CAMPOSANFELIPE.COM
7048041,telefono,6861122106.0
7048041,email,CAMPO1SFBC@GMAIL.COM
8346235,telefono,6462082346.0
6503628,telefono,6862329558.0
10819117,telefono,6161358479.0
11415215,telefono,6642347661.0
11415215,email,YANAML27@GMAIL.COM
9341492,telefono,6645011545.0
9789134,telefono,6633173705.0
9563608,telefono,6647684216.0
10514425,telefono,6465740239.0
9347941,telefono,6611202037.0
11431627,website,CANTARITOS.COM
9727016,telefono,6491962795.0
11004782,telefono,6647956126.0
148419,telefono,6531290993.0
11280713,telefono,6461520194.0
52362,email,CONTABILIDAD@CANTINAHUSSONGS.COM
52362,website,WWW.CANTINAHUSSONGS.COM
9427296,telefono,6645020161.0
9722760,telefono,6469789125.0
10760283,telefono,6634769026.0
11497103,telefono,6161883832.0
9818255,email,CARADURA337@GMAIL.COM
6283672,email,LRANGEL@AFAL.MX
6283672,website,WWW.GRUPOAFAL.COM
6283207,email,LRANGEL@AFAL.MX
6283207,website,WWW.GRUPOAFAL.COM
6189785,email,LRANGEL@AFAL.MX
6189785,website,WWW.GRUPOAFAL.COM
6775463,email,LRANGEL@AFAL.MX
6775463,website,WWW.GRUPOAFAL.COM
6794842,email,LRANGEL@AFAL.MX
6794842,website,WWW.GRUPOAFAL.COM
6287691,email,LRANGEL@AFAL.MX
6287691,website,WWW.GRUPOAFAL.COM
6286496,email,LRANGEL@AFAL.MX
6286496,website,WWW.GRUPOAFAL.COM
6286500,email,LRANGEL@AFAL.MX
6286500,website,WWW.GRUPOAFAL.COM
6286497,email,LRANGEL@AFAL.MX
6286497,website,WWW.GRUPOAFAL.COM
6286860,email,LRANGEL@AFAL.MX
6286860,website,WWW.GRUPOAFAL.COM
6794843,email,LRANGEL@AFAL.MX
6794843,website,WWW.GRUPOAFAL.COM
6871243,email,LRANGEL@AFAL.MX
6871243,website,WWW.GRUPOAFAL.COM
6287695,email,LRANGEL@AFAL.MX
6287695,website,WWW.GRUPOAFAL.COM
6287692,email,LRANGEL@AFAL.MX
6287692,website,WWW.GRUPOAFAL.COM
6287208,email,LRANGEL@AFAL.MX
6287208,website,WWW.GRUPOAFAL.COM
6286502,email,LRANGEL@AFAL.MX
6286502,website,WWW.GRUPOAFAL.COM
6286882,email,LRANGEL@AFAL.MX
6286882,website,WWW.GRUPOAFAL.COM
6286851,email,LRANGEL@AFAL.MX
6286851,website,WWW.GRUPOAFAL.COM
6795219,email,LRANGEL@AFAL.MX
6795219,website,WWW.GRUPOAFAL.COM
6287696,email,LRANGEL@AFAL.MX
6287696,website,WWW.GRUPOAFAL.COM
6287693,email,LRANGEL@AFAL.MX
6287693,website,WWW.GRUPOAFAL.COM
6286495,email,LRANGEL@AFAL.MX
6286495,website,WWW.GRUPOAFAL.COM
6287694,email,LRANGEL@AFAL.MX
6287694,website,WWW.GRUPOAFAL.COM
6791586,email,LRANGEL@AFAL.MX
6791586,website,WWW.GRUPOAFAL.COM
6286498,email,LRANGEL@AFAL.MX
6286498,website,WWW.GRUPOAFAL.COM
6283458,email,LRANGEL@AFAL.MX
6283458,website,WWW.GRUPOAFAL.COM
6286844,email,LRANGEL@AFAL.MX
6286844,website,WWW.GRUPOAFAL.COM
6286854,email,LRANGEL@AFAL.MX
6286854,website,WWW.GRUPOAFAL.COM
6813660,email,IVONE.ROSALES@AEREAS.COM
6813660,website,WWW.LATAM.AREAS.COM
9422090,email,LRANGEL@AFAL.MX
9422090,website,WWW.GRUPOAFAL.COM.MX
9431889,email,LRANGEL@AFAL.MX
9431889,website,WWW.GRUPOAFAL.COM
9456757,email,LRANGEL@AFAL.MX
9456757,website,WWW.GRUPOAFAL.COM
9393979,email,LRANGEL@AFAL.MX
9393979,website,WWW.GRUPOAFAL.COM
9400057,email,LRANGEL@AFAL.MX
9400057,website,WWW.GRUPOAFAL.COM
9456756,email,LRANGEL@AFAL.MX
9456756,website,WWW.GRUPOAFAL.COM
9459846,email,LRANGEL@AFAL.MX
9459846,website,WWW.GRUPOAFAL.COM
10868895,website,CARNEASADALASINALOENSE.COM
118762,email,INFO@LATABERNATIJUANA.COM
11157342,telefono,6863958610.0
6285433,telefono,6646863626.0
6285433,email,FACTURASPOTRERO@GMAIL.COM
9549644,telefono,6862317277.0
10090764,telefono,6461116149.0
11151541,telefono,6643414430.0
11070467,telefono,6861050717.0
8320487,telefono,6861561059.0
7368842,telefono,3316089800.0
7368842,email,PMACIAS42@YAHOO.COM
101777,telefono,6653931388.0
6929895,telefono,6861705547.0
101868,telefono,6657994211.0
9587914,telefono,6644309983.0
9963243,telefono,6862761491.0
9811648,telefono,6863842799.0
8370241,telefono,6861159872.0
146816,telefono,6644842484.0
8370393,telefono,6861956096.0
79941,telefono,6862629082.0
10677398,telefono,6862117380.0
10972538,telefono,6611302137.0
90661,telefono,6865530270.0
99127,telefono,6461079539.0
134146,email,ALMACRISTINA70@HOTMAIL.COM
93103,telefono,6861079915.0
93103,email,ELIZABETH_AGURRE85@HOTMAIL.COM
74746,telefono,6862657408.0
6973550,telefono,6861074212.0
59211,email,OJEDAELI_79@HOTMAIL.COM
62610,telefono,6865555884.0
62610,email,CARNITAS_COLIMA@OUTLOOK.COM
9811195,telefono,6646999286.0
8320695,telefono,6863523470.0
10896952,telefono,6866813618.0
89261,email,CARNITASDEMIPUEBLO@HOTMAIL.COM
53734,telefono,6862163311.0
53734,email,JOSE_CARNITAS@OUCLOU.COM
10661774,telefono,6644718815.0
6914863,telefono,6862517005.0
9184737,telefono,6863547148.0
11149701,telefono,6647741780.0
106804,email,FOXFOG78@HOTMAIL.COM
152046,telefono,6643393740.0
6960237,telefono,6645289744.0
74218,telefono,6643496300.0
74080,telefono,6461721012.0
10334527,telefono,6161172054.0
9087289,telefono,6461171989.0
9087289,email,AG11M@HOTMAIL.COM
9437153,telefono,6865970755.0
6929602,telefono,6461888050.0
8313306,telefono,6642000690.0
9143195,email,AURORAESCANDON7@GMAIL.COM
6930249,telefono,6862328398.0
6930249,email,ARTUROREYESMANCILLA1@GMAIL.COM
8727826,telefono,6631504866.0
10214482,telefono,6861845803.0
138278,telefono,6616120250.0
75170,telefono,6868395589.0
11694415,telefono,6861476749.0
11238687,telefono,6863917025.0
10290049,telefono,6862589773.0
6973441,telefono,6861227266.0
66110,telefono,6862302000.0
8316929,telefono,6612425551.0
10876886,telefono,6643721349.0
6915678,telefono,6865976556.0
75566,telefono,6865890558.0
11202360,telefono,6646173047.0
68051,telefono,6862234386.0
11572493,telefono,6531117991.0
11648166,telefono,6861416688.0
7369275,telefono,6642202740.0
