categoria_negocio,latitud,longitud
ABARROTES MUÑE,31.87954678,-116.5789027
ABARROTES MUNGUIA,31.89442344,-116.5902037
ABARROTES MUÑOZ,31.83009411,-116.6024967
ABARROTES MURILLO,31.90221892,-116.5804087
ABARROTES MV,31.89525136,-116.5588188
ABARROTES MY SHELYN,31.83202855,-116.605443
ABARROTES NAEL,31.78493145,-116.5803157
ABARROTES NANCY,31.90755931,-116.2765438
ABARROTES NANCY,31.87756614,-116.5778312
ABARROTES NANCY,31.85372727,-116.5605928
ABARROTES NARMI,31.88458445,-116.5778987
ABARROTES NAVADARRO,31.67302901,-116.5103477
ABARROTES NEGRETE,31.91392645,-116.2692048
ABARROTES NENA,31.79565929,-116.5912385
ABARROTES NICKY,31.8485414,-116.595714
ABARROTES NICO,31.72492683,-116.5674121
ABARROTES NICOL,31.71542365,-116.5590712
ABARROTES NIMSI,31.32349032,-116.2400175
ABARROTES NINFA,31.82495909,-116.5901259
ABARROTES NISSI,31.68008634,-116.5053305
ABARROTES NISSI,31.71144896,-116.5629664
ABARROTES NIVON,31.89517123,-116.552373
ABARROTES NOEMI,31.87309839,-116.563888
ABARROTES NOHEMY,31.889944,-116.5706027
ABARROTES NORMA,31.86541404,-116.5447125
ABARROTES NORMA,31.87714344,-116.5656919
ABARROTES NUEVO PACTO DE JESUS,31.71975715,-116.5551974
ABARROTES O Y N,31.32610751,-116.2551192
ABARROTES OAXAQUEÑO,31.67094254,-116.5125579
ABARROTES OFELIA,31.32788867,-116.2407383
ABARROTES OLGA,31.69784436,-116.6353872
ABARROTES OLIVO,31.73640012,-116.5719785
ABARROTES OLIVOS,31.88273758,-116.6351668
ABARROTES OMAR,31.89616044,-116.5562429
ABARROTES ORTEGA,31.72126145,-116.571587
ABARROTES ORTIZ,31.67318179,-116.5060935
ABARROTES ORTIZ,31.7232734,-116.5753097
ABARROTES OSCAR,31.77637104,-116.5695585
ABARROTES OSCAR,31.89150694,-116.5705675
ABARROTES OYUKI,31.8878384,-116.6281803
ABARROTES PADILLA,31.89108262,-116.570781
ABARROTES PANCHITO VILLA,31.86833582,-116.5702297
ABARROTES PAOLA,31.90732936,-116.5820874
ABARROTES PATTY,31.77927628,-116.5921102
ABARROTES PATY,31.80740841,-116.5809201
ABARROTES PAULIN,31.77075532,-116.558225
ABARROTES PEPE,31.78884611,-116.5882805
ABARROTES PEREZ,31.32700735,-116.2469254
ABARROTES PEREZ,31.67504145,-116.5135615
ABARROTES PERLA,31.89492589,-116.5692005
ABARROTES PERLA 2,31.32972981,-116.2486614
ABARROTES PERSIA,31.40554083,-115.7332176
ABARROTES PICIS,31.76988207,-116.5660815
ABARROTES PICO DE ORIZABA,31.69875677,-116.5599555
ABARROTES PIEDRA,31.68175298,-116.5030702
ABARROTES PIMI,31.8971137,-116.5545072
ABARROTES PLATA,31.872802,-116.563356
ABARROTES PUNTA BANDA,31.82810185,-116.6033146
ABARROTES QUIROZ,31.71113397,-116.5605756
ABARROTES RACIEL,31.89318561,-116.5787367
ABARROTES RAESSY,28.09400662,-115.1932455
ABARROTES RAMIREZ,31.727891,-116.5621719
ABARROTES RAMIREZ,31.90858016,-116.2748246
ABARROTES RAMIREZ,31.86758558,-116.5748103
ABARROTES RAMIREZ,31.67367847,-116.5067115
ABARROTES RAMIREZ,31.07139923,-116.1987745
ABARROTES RAMOS,31.8726578,-116.5735144
ABARROTES RAMOS,31.88697383,-116.6099837
ABARROTES RANDY,31.86085935,-116.5839173
ABARROTES RAQUEL,31.88952574,-116.5903258
ABARROTES REYES,31.86029534,-116.5461308
ABARROTES REYES DOS,31.90134621,-116.6005763
ABARROTES REYNA,31.88131172,-116.5901145
ABARROTES REYNAS,31.74156342,-116.5685202
ABARROTES REYNOSO,31.78052738,-116.5748588
ABARROTES RG,31.67949672,-116.5110839
ABARROTES RICHARD,31.74042776,-116.5662314
ABARROTES RIVERA,31.9162903,-116.588212
ABARROTES RIVEROLL,31.86506434,-116.6228707
ABARROTES RODRIGUEZ,31.89024225,-116.6067292
ABARROTES RODRIGUEZ,31.87603245,-116.5655064
ABARROTES RODRIGUEZ,31.84426632,-116.6006855
ABARROTES RODRIKS,31.89365587,-116.6904013
ABARROTES ROGER,31.78859879,-116.5621268
ABARROTES ROGUS,31.82646814,-116.584296
ABARROTES ROMERO,32.09545875,-116.5672394
ABARROTES ROQUE,31.74008543,-116.5647762
ABARROTES ROSALVA,31.8617945,-116.6169421
ABARROTES ROSI,31.79506708,-116.5774396
ABARROTES ROSITA,31.89222047,-116.5825739
ABARROTES ROSSY,31.88291038,-116.6295759
ABARROTES ROY,31.73506792,-116.5799152
ABARROTES RUBI,31.78435354,-116.5783566
ABARROTES RUBI,31.85551545,-116.5615986
ABARROTES RUBY,31.85159527,-116.5613631
ABARROTES RUBY,31.77202308,-116.5726717
ABARROTES RUIZ,31.70726281,-116.5611062
ABARROTES RUIZ,31.73933468,-116.569046
ABARROTES SABRINA,31.7782282,-116.5925445
ABARROTES SABRINENEY,31.78275832,-116.580827
ABARROTES SAIRI,31.90273681,-116.2854262
ABARROTES SALGADO,31.82954666,-116.6016389
ABARROTES SAMANTHA,31.87064957,-116.5723446
ABARROTES SAMMARA,31.90904605,-116.5986128
ABARROTES SAMUEL,31.89601568,-116.5574938
ABARROTES SAN FELIPE,31.87905632,-116.625901
ABARROTES SAN FERNANDO,31.84735727,-116.6023655
ABARROTES SAN FRANCISCO,31.67140608,-116.5145961
ABARROTES SAN FRANCISCO,31.85293715,-116.5727855
ABARROTES SAN JAVIER,31.89802952,-116.5781956
ABARROTES SAN JOSE,31.79340393,-116.5784131
ABARROTES SAN MARTIN,31.77607828,-116.5695025
ABARROTES SAN MARTIN,31.91245164,-116.6007118
ABARROTES SAN MARTIN,31.67758267,-116.5091265
ABARROTES SAN MARTIN,31.72730398,-116.5623868
ABARROTES SAN MIGUEL,31.85573248,-116.565428
ABARROTES SAN RAFAEL,31.90374503,-116.2804721
ABARROTES SAN RAFAEL,31.72024811,-116.5757614
ABARROTES SANCHEZ,31.88830518,-116.5640449
ABARROTES SANDOVAL,31.89366116,-116.6021608
ABARROTES SANMI,31.85252943,-116.5655526
ABARROTES SANTA CATALINA,31.70819485,-116.5599582
ABARROTES SANTIAGO,31.90750128,-116.5848772
ABARROTES SANTIAGO,31.72198524,-116.564729
ABARROTES SARA,31.88887908,-116.639698
ABARROTES SARAI,31.88730911,-116.5915507
ABARROTES SARITA,31.85238678,-116.5948429
ABARROTES SARITA,31.87468828,-116.5632325
ABARROTES SARITA,31.7927839,-116.5812852
ABARROTES SARITAS,31.78249403,-116.5707116
ABARROTES SAY,31.66914632,-116.5147498
ABARROTES SHARY,31.88783287,-116.6232865
ABARROTES SILDAN,31.77798251,-116.5946375
ABARROTES SIN NOMBRE,31.67021588,-116.5123029
ABARROTES SIN NOMBRE,31.89962059,-116.6870611
ABARROTES SIN NOMBRE,31.40951257,-115.7356088
ABARROTES SIN NOMBRE,31.72633617,-116.560034
ABARROTES SIN NOMBRE,31.88767118,-116.566981
ABARROTES SIN NOMBRE,31.90945407,-116.5995178
ABARROTES SIN NOMBRE,31.90646671,-116.5859901
ABARROTES SIN NOMBRE,31.88428513,-116.58693
ABARROTES SIN NOMBRE,31.87069861,-116.592184
ABARROTES SIN NOMBRE,31.86252402,-116.542688
ABARROTES SIN NOMBRE,31.8720152,-116.6291884
ABARROTES SIN NOMBRE,32.10410966,-116.5843671
ABARROTES SIN NOMBRE,31.88922894,-116.593112
ABARROTES SINAHI,31.85321624,-116.5653283
ABARROTES SIX BEBOS,31.89309167,-116.6021772
ABARROTES SIX LA PRESA,31.89852965,-116.5984422
ABARROTES SOCHILT,31.86356532,-116.5459607
ABARROTES SOFI,31.88663519,-116.5797184
ABARROTES SOFIA,31.9032765,-116.281104
ABARROTES SOL,31.89358677,-116.6085989
ABARROTES SOLANGE,31.87343386,-116.5945295
ABARROTES SOLI,31.67738247,-116.5113287
ABARROTES SONIA,31.90260738,-116.6891967
ABARROTES SONORA,31.40653974,-115.7294159
ABARROTES SUPER PRECIO,31.86243246,-116.5436386
ABARROTES SUSY,31.86230322,-116.5447114
ABARROTES SUSY,31.88861202,-116.6045365
ABARROTES TAPATIA,31.70150043,-116.5603563
ABARROTES TATI,31.88532083,-116.6137381
ABARROTES TERE,31.40759055,-115.7362667
ABARROTES TERE,31.88550724,-116.6451587
ABARROTES TERE,31.85695519,-116.5598687
ABARROTES TETE,31.72062733,-116.5520401
ABARROTES THE BEST PRICE,31.90558045,-116.6010305
ABARROTES THELMA,31.87232455,-116.6042557
ABARROTES TIJUANA,31.71961199,-116.5748834
ABARROTES TINA,31.89040145,-116.5872072
ABARROTES TITA,31.78410929,-116.5797106
ABARROTES TOMMY,31.90042975,-116.5485088
ABARROTES TONY,31.87447637,-116.635285
ABARROTES TONY BAJA,31.88766095,-116.6033446
ABARROTES TONYS,31.84899788,-116.5634407
ABARROTES TORRES,31.05865984,-116.2111465
ABARROTES TORRES,31.73616656,-116.5722779
ABARROTES TORRES,31.88663294,-116.6315549
ABARROTES TORRES,31.87817951,-116.6045341
ABARROTES TOSCANA,31.77590806,-116.5709392
ABARROTES TOSCANO 251,31.7709996,-116.5618438
ABARROTES TRINIDAD,31.39755061,-115.7205619
ABARROTES TU MANDADITO,31.31960043,-116.2388405
ABARROTES ULISES,31.86585256,-116.5991591
ABARROTES UNIQUE 3,31.77153485,-116.5704068
ABARROTES URIEL,31.71997846,-116.5581471
ABARROTES VALDES,31.89339449,-116.5657624
ABARROTES VALDEZ,31.89412039,-116.5611462
ABARROTES VALERIA,31.888234,-116.5627894
ABARROTES VANESSA,31.76767798,-116.5670381
ABARROTES VAZQUEZ,31.72464993,-116.5798011
ABARROTES VELASCO,31.67308962,-116.5069476
ABARROTES VENCES,31.83051884,-116.6011426
ABARROTES VERACRUZ,31.84527895,-116.5667999
ABARROTES VERDUGO,31.78585379,-116.5701411
ABARROTES VICTORIA,31.87061473,-116.5901452
ABARROTES VICTORS,31.88946502,-116.5831533
ABARROTES VIDAL,31.32835542,-116.2538552
ABARROTES VIDAL,31.72315698,-116.5701244
ABARROTES VILLA BONITA,31.84732964,-116.5683125
ABARROTES VILLALOBOS,31.9157458,-116.5882525
ABARROTES VILLALOBOS,31.88636405,-116.5979475
ABARROTES VILLALOBOS,31.85767069,-116.5663673
ABARROTES VILLALOBOS 2,31.89858303,-116.5617742
ABARROTES VILLAMART,31.89545943,-116.5500929
ABARROTES VILLARINO,31.71773773,-116.6694533
ABARROTES VILLAS IV,31.77504883,-116.5722093
ABARROTES VIOLETAS,31.71775304,-116.5501359
ABARROTES VIRIDIANA,31.77390331,-116.5645446
ABARROTES VISTA AL CIELO,31.67154977,-116.5105519
ABARROTES VISTA AL MAR,31.67072261,-116.5092722
ABARROTES VISTA AL SOL,31.89892905,-116.5557173
ABARROTES VISTA HERMOSA,31.71666484,-116.5630499
ABARROTES VISTA MAR,31.77750253,-116.5988986
ABARROTES WAKYNIKY,31.86463098,-116.6316523
ABARROTES WALMAY,31.79429018,-116.5785929
ABARROTES WENDY,31.87070651,-116.5713793
ABARROTES XANDERS,31.8952433,-116.590936
ABARROTES XIMENA,31.80768952,-116.5851465
ABARROTES XIMENA,32.09824816,-116.575386
ABARROTES XIOMI,31.05899732,-116.2098422
ABARROTES XOCHITL,31.67236277,-116.5124101
ABARROTES Y CARNICERIA 2 HERMANOS,31.86651818,-116.5862422
ABARROTES Y CARNICERIA DARIAN,31.88438743,-116.5891721
ABARROTES Y CARNICERIA ELIA,31.87734388,-116.5830776
ABARROTES Y CARNICERIA GARCIA,31.91059514,-116.2722283
ABARROTES Y CARNICERIA LA ESCONDIDA,31.40184645,-115.7272388
ABARROTES Y CARNICERIA LA MICHOACANA,31.87825905,-116.5760858
ABARROTES Y CARNICERIA LAURA,31.87239012,-116.5966765
ABARROTES Y CARNICERIA LM,31.87476582,-116.6023183
ABARROTES Y CARNICERIA LOPEZ,31.87718579,-116.5826149
ABARROTES Y CARNICERIA LUNA,31.87286694,-116.6259408
ABARROTES Y CARNICERIA MORENO,31.67146186,-116.5129149
ABARROTES Y CARNICERIA VILLA,31.89264972,-116.5826147
ABARROTES Y CARNICERIA VILLALOBOS,31.77182727,-116.5765759
ABARROTES Y DULCES LAS LOMITAS,31.87971059,-116.5828217
ABARROTES Y FRUTAS EL REY,31.78240657,-116.604923
ABARROTES Y FRUTERIA BETHEL,31.79163455,-116.5891945
ABARROTES Y FRUTERIA DIAZ,31.4092879,-115.7389924
ABARROTES Y FRUTERIA LA PASADITA,31.87150471,-116.585
ABARROTES Y FRUTERIA RODRIGUEZ,31.86647424,-116.6004064
ABARROTES Y GRANERO KING,31.32495285,-116.2492005
ABARROTES Y LICORES LA PANGA,28.09895185,-115.1908614
ABARROTES Y LICORES SAN RAFAEL,31.85269974,-116.5656681
ABARROTES Y LICORES VAQUEROS H & B,31.32899934,-116.2515005
ABARROTES Y MISCELANEA EL ONCE,31.89325674,-116.6897085
ABARROTES Y MISCELANEA HERNANDEZ,31.89418397,-116.5626968
ABARROTES Y MISCELANEA LA ANTEQUERA,31.90717391,-116.2782106
ABARROTES Y MISCELANEA LA ECONOMICA,31.87599747,-116.6171437
ABARROTES Y MISCELANEA LA PALMA,31.32289812,-116.2474685
ABARROTES Y MISCELANEA MARIA ISABEL,31.89128215,-116.5699382
ABARROTES Y MISCELANEA YESI,31.32110761,-116.241592
ABARROTES Y NOVEDADES VERO,31.90125838,-116.6950169
ABARROTES Y PAPELERIA ARCOIRIS,31.87770613,-116.5763262
ABARROTES Y PAPELERIA CHIHUAHUA,31.77331177,-116.5794138
ABARROTES Y PAPELERIA DANNA,31.06373094,-116.21129
ABARROTES Y PAPELERIA DEL VALLE,31.06662535,-116.2106496
ABARROTES Y PAPELERIA GASPARIN,31.32498406,-116.2523172
ABARROTES Y PAPELERIA MAOSVI,31.80984136,-116.5818762
ABARROTES Y PAPELERIA MI CHAYITO,31.78008314,-116.599714
ABARROTES Y PAPELERIA MICHELIN,31.86087762,-116.5779076
ABARROTES Y PESCADERIA BRENDA,31.40438903,-115.7314264
ABARROTES Y SIX,31.85115908,-116.5645121
ABARROTES Y SIX TOÑOS,31.84677205,-116.569746
ABARROTES Y SIX VALLE VERDE,31.88886694,-116.5954043
ABARROTES Y SNACKS,31.88837629,-116.5871658
ABARROTES YADIRA,31.85818865,-116.5566773
ABARROTES YAEL,31.88717571,-116.626579
ABARROTES YAEL,31.89095748,-116.6089708
ABARROTES YAHEL,31.67328633,-116.509566
ABARROTES YAHRE,31.70706815,-116.564998
ABARROTES YAMILA,31.89380343,-116.553795
ABARROTES YANDEL,31.8880901,-116.5781275
ABARROTES YARELY,31.78703337,-116.5955189
ABARROTES YAZMIN,31.88646347,-116.6292624
ABARROTES YAZZ,31.70666582,-116.5619532
ABARROTES YESENIA,31.66843643,-116.5119123
ABARROTES YESICA,31.78679606,-116.573717
ABARROTES YESLY,31.86247674,-116.5468663
ABARROTES YESSI,31.7924553,-116.5834002
ABARROTES YESSY,31.79036618,-116.5606798
ABARROTES YESY,31.91074237,-116.2719813
ABARROTES YULY,31.69734273,-116.5596182
ABARROTES ZAHORY,31.7755727,-116.5712687
ABARROTES ZAVALA,31.88992834,-116.5846671
ABARROTES ZENDEJAS,31.73546078,-116.5820308
ABASTECEDORA DE MOTORES Y ACCESORIOS,31.86624626,-116.582427
ABIS OPTICA,31.87122463,-116.6086994
ABORROTES,31.72859552,-116.5605039
AC VIDRIERA,31.8760392,-116.5941227
ACABADOS ENSENADA CENTRO,31.86044143,-116.6069895
ACCENS FASHION ACCESORIES,31.8611114,-116.6225976
ACCESORIO DE CELULARES,31.86624683,-116.6216177
ACCESORIOS,31.81911131,-116.5958591
ACCESORIOS BAJA,31.8620266,-116.6103555
ACCESORIOS BAJA,31.86130539,-116.6089061
ACCESORIOS DE CABALLERO,31.86668708,-116.6011715
ACCESORIOS GREZIA,31.72119777,-116.5728352
ACCESORIOS OSCARITO,32.09719554,-116.5694481
ACCESORIOS PARA AUTOS,31.86781844,-116.5950199
ACCESORIOS PARA CELULARES,31.82938031,-116.6003409
ACCESORIOS PARA COCINA Y BAÑO,31.85313689,-116.5896501
ACCESORIOS PARA DAMA JULIS,31.78324564,-116.5809274
ACCESORIOS PARA NIÑO,31.78435986,-116.6031081
ACCESORIOS RIARS,31.86496464,-116.608721
ACCESORIOS TELCEL,31.87122463,-116.6086994
ACCESORIOS Y PINTURAS DE ENSENADA,31.86350571,-116.6065281
ACCESORIOS Y REPARACIONES YAZ,31.78489401,-116.5712198
ACCESORIOS YAYIS,32.09738226,-116.5692693
ACEITES Y LUBRICANTES,31.82810839,-116.592277
ACEITES Y LUBRICANTES ALEX,31.89725856,-116.5594812
ACEITES Y LUBRICANTES EL SHERIF,31.89476972,-116.5702704
ACEROS Y VARILLAS DE ENSENADA,31.83553254,-116.600623
ACESORIOS MKS,31.84954523,-116.5914392
ACUARIO,31.79253289,-116.5824063
ACUARIO EL ROSARIO,31.8625417,-116.5861365
ACUARIO GUPPY,31.78368051,-116.5850446
ACUAVITA,31.87375308,-116.6182696
ADA COSMETICOS,31.86767594,-116.6022409
ADMINISTRADORA DEL COLORADO,31.84461022,-116.6079384
ADON OLAM,31.78249922,-116.5896973
AGENCIA AUTOMOTRIZ VOLKSWAGEN ENSENADA,31.85099075,-116.6155967
AGENCIA FORD,31.83737357,-116.602203
AGENCIA INDUSTRIAL BOOTLAND,31.86406628,-116.6127131
AGRITEK SMART IRRIGATION,31.32035913,-116.2380977
AGUA 2000,31.82805164,-116.6009953
AGUA BAHIA,31.85007615,-116.5706372
AGUA MARIA BELEN,31.89049668,-116.5883917
AGUA PURIFICADA ESMERALDA,31.85129604,-116.5697792
AGUA PURIFICADA RORRI,31.87230907,-116.5940885
AGUA PURIFICADA SAN MARCOS,31.86202105,-116.5943896
AGUA PURIFICADA SAN MARCOS,31.86347969,-116.5841672
AGUA VIVA,31.88178947,-116.6194865
AGUNDEZ POOLS,31.87216141,-116.6243134
AHUMADORA PACIFICO,31.86310309,-116.6238507
AIRAM BOUTIQUE,31.88375008,-116.5952463
AJOLOSALDOS,31.88395407,-116.6048029
ALBA BAZAR,31.86970576,-116.6243465
ALBERTOS CURIOS,31.86059349,-116.6222291
ALDOS MARKET,31.89100571,-116.690082
ALE NUÑEZ STOR,31.72514787,-116.5720189
ALEDU,31.82945993,-116.6051144
ALEISA DISTRIBUDORA DE COSMETICOS,31.86402873,-116.5987718
ALEISA DISTRIBUIDORA,31.78757182,-116.5796173
ALFOMBRAS LORE,31.86640766,-116.6031351
ALFOMBRAS QUINTERO,31.84710692,-116.5996521
ALFOMBRAS QUINTERO,31.77792935,-116.5903865
ALFOMBRAS QUINTERO,31.8816612,-116.5779191
ALFOMBRAS RUTH,31.86640766,-116.6031351
ALFOMBRAS Y PERCIANAS QUINTERO,31.86521794,-116.6035421
ALFREDO FASHION,31.87007513,-116.6257962
ALLCELL ENSENADA,31.88293607,-116.6107892
ALMACEN,31.72577851,-116.5680941
ALMACEN BODEGA DISTRIBUIDORA GUERRA,31.86624341,-116.620624
ALMACEN BODEGA ZAPATERIA LA MEJOR,31.864983,-116.618328
ALMACEN DE CAJAS DE MADERA,31.77936175,-116.573537
ALMACEN DE CESPE,31.84861936,-116.5999383
ALMACEN DE ELECTRONICA,31.86817945,-116.6238571
ALMACEN DE LAVADORAS Y COLCHONES SIN NOMBRE,31.86553618,-116.6013402
ALMACEN DE LAVADORAS Y SECADORAS,31.80187157,-116.58857
ALMACEN DE MERCADO LIZ,32.09508118,-116.5734485
ALMACEN DE PESCADERIA PROGRESO,31.77704909,-116.5938607
ALMACEN DE VENTAS Y ACCESORIOS PARA CELULAR,31.86724619,-116.6231851
ALMACEN DEL AHORRO,31.86630276,-116.6190145
ALMACEN DEL MERCADO ALEJANDRA,31.88229051,-116.5805305
ALMACEN LIBRERIA RAMIREZ,31.86587706,-116.6285367
ALMACEN MERCADO MINERVA,31.87343612,-116.6122897
ALMACEN MI DEPOSITO,31.87259073,-116.6174329
ALMACEN PESCADERIA EL JOELITO,31.87126761,-116.591449
ALMACEN TIJUANA,31.82045766,-116.6028887
ALMACEN TIJUANA,31.86733904,-116.6261725
ALMACEN TIJUANA,31.85952714,-116.6062557
ALMACEN TINGALITOS,31.87110288,-116.621978
ALMACEN VENTAS EXPRESS ENS,31.85235801,-116.5994142
ALMAR DIVE SHOP,31.86278946,-116.6253769
ALOHA,31.39993387,-115.7277822
ALORA BAZAR,31.85683431,-116.5880954
ALUGLASS VIDRIOS Y ALUMINIOS,31.8613827,-116.59892
ALUMINIO Y CRISTAL MEXICO,31.89657849,-116.6992303
ALUMINIOS CARRILLO,31.86865839,-116.5955219
ALUMINIOS IBARRA,31.8855424,-116.6206023
ALUMINIOS Y VIDRIOS JACOBO,31.85733572,-116.5799566
AMADA COLECTIVO,31.8620479,-116.6104215
AMAYA VIDRIOS Y ALUMINIOS,31.87788678,-116.6135765
AMERICA BATERIAS,31.86525547,-116.5824142
AMERICAN FOOD MARKET,31.72682766,-116.5730319
AMORCITO MIO,31.86817945,-116.6238571
ANDREY NOVEDADES,31.85383624,-116.599422
ANDROMEDA INTERNET,31.89016471,-116.5816411
ANGEL CHAMPIONS,31.8783857,-116.6260425
ANGEL CURIOUS,31.72525906,-116.7200912
ANGELITO NOVEDADES Y MAS,31.89366554,-116.5631633
ANGHELS,31.86817945,-116.6238571
ANIME STORE,31.72518949,-116.7200617
ANN CHERRY,31.86316444,-116.6047544
ANTONELLA CONCEP STORE,31.86261159,-116.6227669
ANTONIETTE VENTA DE ROPA,31.858539,-116.6012316
ANY BAZAR,31.67752416,-116.5094888
APARATOS ELECTRONICOS,31.72686854,-116.5779445
APLESITE,31.82042709,-116.5993859
APRECIO CASTILLO,31.86497169,-116.6186522
APRECIO NUEVO REFORMA,31.88072257,-116.5780332
APRECIO VILLA DEL REAL,31.77260809,-116.5767297
AQUAMANTUM,31.86640766,-116.6031351
AR AUTOPARTES,31.788903,-116.5843169
AR FARMACIAS,31.87075863,-116.5965658
ARCHI TIENDA DE ROPA,31.86767594,-116.6022409
ARCO AISLANTES REJILLAS,31.86376605,-116.6189429
ARDYSS INTERNATIONAL,31.86666655,-116.6117461
ARIN,31.77188083,-116.5765823
ARISTA BORDADOS,31.87122463,-116.6086994
ARLEQUIN MUEBLES,31.85043015,-116.609421
ARRECIFE SOUVENIRS,31.86061458,-116.6269441
ARREGUI OPTICAS,31.86799337,-116.6258847
ARTE Y DISEÑO GRAFICO DIGITAL,31.80163239,-116.5885203
ARTE Y DISEÑO SIN NOMBRE,31.86217878,-116.6267935
ARTESANAL BAJA NATURAL,31.86387714,-116.6121938
ARTESANIAS ALICIA,31.72531722,-116.7200454
ARTESANIAS ANASTASIA,31.72687206,-116.7178579
ARTESANIAS ANTONIA,31.72487348,-116.720372
ARTESANIAS ARTURO,31.72535385,-116.7200393
ARTESANIAS CASTILLO,31.86331153,-116.6272463
ARTESANIAS CESAR,31.724501,-116.7211187
ARTESANIAS CHAPANECAS,31.86249238,-116.6261972
ARTESANIAS CURIOS Y SUBLIMADOS,31.7258207,-116.7197578
ARTESANIAS CURIOSIDADES MEXICANAS,31.7252655,-116.7200181
ARTESANIAS CURIOUS CARLOS,31.72577146,-116.7198046
ARTESANIAS CURIOUS MILEY,31.72497654,-116.7202261
ARTESANIAS CURIOUS VIZCARRA,31.72496551,-116.7203514
ARTESANIAS DANA,31.72496577,-116.7202459
ARTESANIAS EDITH MENDEZ,31.72554342,-116.7199355
ARTESANIAS EFRAIN,31.7269016,-116.7178298
ARTESANIAS ESPERANZA,31.7246277,-116.7208068
ARTESANIAS FABIOLA,31.72540216,-116.7200029
ARTESANIAS GENESIS,31.72456835,-116.7209685
ARTESANIAS GLUMAC,31.72543971,-116.7199863
ARTESANIAS ISABELA,31.86371369,-116.6279074
ARTESANIAS JOSE,31.72521075,-116.7201276
ARTESANIAS JOSE RAMON,31.72530738,-116.7200548
ARTESANIAS LUPE,31.8614569,-116.6271085
ARTESANIAS LUPITA,31.861907,-116.6247428
ARTESANIAS LUPITA,31.86190355,-116.624679
ARTESANIAS MARCOS RIOS,31.72505412,-116.7202671
ARTESANIAS MARY,31.85989226,-116.6238567
ARTESANIAS MASCARAS Y LENTES CELIA,31.725801,-116.7197765
ARTESANIAS MEXICANAS,31.72227925,-116.5717084
ARTESANIAS MEXICANAS,31.72532366,-116.7199723
ARTESANIAS MEXICANAS,31.72596747,-116.7196277
ARTESANIAS MEXICANAS,31.72465199,-116.7207358
ARTESANIAS MEXICANAS,31.86666083,-116.6013691
ARTESANIAS MEXICANAS & MEXICAN CURIOS,31.85999591,-116.6238057
ARTESANIAS MEXICANAS ANGELA XOLOCTZI,31.72570438,-116.7198493
ARTESANIAS MEXICANAS GABRIELA FERNANDA,31.8614569,-116.6271085
ARTESANIAS MEXICANAS LOS CUATITOS,31.72521811,-116.7200441
ARTESANIAS REYNALDA,31.72471475,-116.7206378
ARTESANIAS ROBERTO,31.72483041,-116.7204512
ARTESANIAS ROLY,31.72478919,-116.7205096
ARTESANIAS ROMAN,31.72494581,-116.7203701
ARTESANIAS SIN NOMBRE,31.72568679,-116.7197417
ARTESANIAS SIN NOMBRE,31.72529504,-116.71999
ARTESANIAS YESSI,31.7254766,-116.7198747
ARTICULOS DE PESCA SKULL LURES,31.88430959,-116.6046553
